;index;municipio;Estado;ano;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de serviço;Natureza jurídica;POP_TOT;POP_URB;AG006;AG011;AG018;AG021;ES009;FN006;FN033;FN048;FN058;IN023;IN024;IN046;IN049;IN055;IN056;IN075;IN076;IN079;IN080;IN084;IN085;SNSI4;SNSI1;SNSI2;SNSI5;cod_ibge;TCE01;TCE02;TCE03;TCE04;TCE05;TCE06;TCE13;TCE14;TCE15;TCE16;TCE17;TCE18;TCE19;TCE20;TCE21;TCE26;TCE28;TCE29
389;3158;Penápolis;SP;2015;35373011;Departamento Autônomo de Água e Esgoto de Penápolis;DAEP;Local;Água e Esgoto;Autarquia;62071;59283;5892.0;4457.0;0.0;25466.0;25181.0;15865704.72;2844728.02;0.0;0.0;100.0;100.0;79.31;24.36;95.51;95.51;0.1;0.0;144.88;555.91;1.18;134.68;0.24355057705363203;0.41719878767188134;0.4241701991383539;0.0979812338534037;3537305;possui registro;100,00;100,00;100,00;sim;Lei Lei Municipal 1798 de 2011;sim, para todos os órgãos e entidades;sim;O municipio possui 16.250 m3 de reservação de água, acima do recomendado pela ABNT.;sim;Disponibilização  de caminhão pipa e reservação de agua tratada em reservatorio proprio.;sim;Disponibilização de caminhão pipa e reservação de agua tratada.;sim;Temos Plano de Emergencia e ações de preservação do rio de abastecimento publico, alem Brigada Emerg;sim;não;sim
390;3166;Pereira Barreto;SP;2015;35374011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;25767;23984;2736.77;2189.12;0.0;10592.0;10390.0;4180447.0;23096.0;0.0;0.0;99.95;95.94;78.0;20.0;93.04;89.3;0.0;0.0;100.0;100.0;2.8;100.0;0.20010815669566684;0.22345255791847474;0.21302978542066767;0.2601561365258491;3537404;possui registro;100,00;97,00;100,00;não;0;parcialmente;não;;sim;Caixas de reservatórios;sim;Caixas de reservatórios;não;;não;não;sim
391;3172;Pereiras;SP;2015;35375011;Prefeitura Municipal de Pereiras;PMP;Local;Água e Esgoto;Administração pública direta;8213;5485;555.0;456.0;0.0;2810.0;2770.0;1145240.61;;0.0;0.0;99.98;99.98;98.1;23.96;69.9;69.9;0.18;0.36;100.0;100.0;1.09;100.0;0.17837837837837833;0.054686277577843855;0.026921106348115228;-0.005236486486486085;3537503;possui registro;100,00;96,00;;sim;;sim, para todos os órgãos e entidades;sim;Poço Arteseano;sim;Fornecimento de Galões de Água;sim;Fornecimento de Galões de Água;não;;sim;não;sim
392;3180;Peruíbe;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;65226;64497;7888.67;7055.42;0.0;44234.0;32789.0;31813438.67;4368122.73;;;93.55;71.62;89.42;33.18;92.5;70.82;0.11;2.14;107.37;107.13;4.06;107.13;0.10562617019091936;0.2516410638153888;0.06589196677046955;0.22213154315335126;3537602;possui registro;100,00;81,00;100,00;não;;sim, para todos os órgãos e entidades;sim;Trabalho desenvolvido pela Sabesp;sim;Trabalho Educativo com parceria da sabesp;sim;A cargo da sabesp;sim;A cargo da sabesp;sim;não;sim
393;3188;Piacatu;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5739;5062;372.13;337.96;0.0;2304.0;2214.0;1433111.63;87485.15;;;100.0;100.0;82.5;23.91;96.2;94.91;0.83;0.0;100.0;100.0;0.0;100.0;0.09182275011420749;0.3809254440547577;0.3204829651319146;0.21422372590065067;3537701;possui registro;100,00;100,00;100,00;sim;Outro Plano Elaborado e executado pela Sabesp;sim, para todos os órgãos e entidades;sim;Brigada de Incêndio e medida preventiva;sim;Diminuições do volume utilizado e racionamento, e abastecimento das caixas com caminhão pipa;sim;diminuição do volume utilizado e abastecimentos das caixas c/ caminhão pipa;sim;abastecimento com caminhão pipa;sim;não;sim
394;3196;Piedade;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;54717;24933;2610.35;1882.08;0.0;11939.0;6981.0;7640729.47;921177.23;;;100.0;68.88;48.49;40.37;53.8;31.39;0.5;0.38;106.85;106.72;0.65;104.17;0.2789932384546133;0.041419482836046025;0.01732402793605191;0.1235920621521672;3537800;possui registro;86,00;64,00;79,00;sim;Lei 4294/2013 - Convênio com a SABESP;parcialmente;sim;plano de ação, comunicação, caminhões tanques, controle da água, PAE cloro, rodízios;sim;plano de ação, controle da água, caminhões tanques, reparo nas instalações, rodizio, PAE cloro;sim;plano de ação, comunicação, interrupção fornecimento de energia, caminhão tanque, reparos,;sim;plano de ação, comunicação a população, caminhões tanque, controle reservatórios, reparos instalaçõe;sim;não;sim
395;3204;Pilar do Sul;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;28309;22243;1863.92;1509.7;0.0;9837.0;7230.0;6014356.68;605737.4;;;100.0;77.89;62.67;34.39;84.51;61.2;0.42;0.56;107.44;106.55;0.58;102.23;0.190040345079188;0.12814049391006302;0.02239414532148458;-0.025442939530600908;3537909;não possui registro;;;;não;;não;não;;não;;não;;não;;não;não;sim
396;3212;Pindamonhangaba;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;160614;154837;12492.96;9625.06;0.0;57376.0;53864.0;44648250.94;9163680.03;;;100.0;100.0;78.65;34.99;100.0;96.69;0.54;1.48;103.36;102.4;1.25;102.4;0.2295612889179186;1.0;0.44458734319679494;0.18045327553346568;3538006;possui registro;100,00;98,00;100,00;sim;;parcialmente;sim;Acionamento das Brigadas e Corpo de Bombeiros para atuar no combate as queimadas;não;;não;;não;;sim;não;sim
397;3220;Pindorama;SP;2015;35381011;Prefeitura Municipal de Pindorama;PMP;Local;Água e Esgoto;Administração pública direta;16342;15468;1582.0;886.0;0.0;5836.0;5836.0;413510.85;;0.0;0.0;100.0;100.0;82.39;43.99;94.65;94.65;2.87;0.0;131.34;106.8;1.46;61.11;0.4399494310998736;0.0;0.0;0.011795543905635517;3538105;possui registro;100,00;100,00;100,00;não;;não;sim;Comunicados com o carro de som nas ruas do Município e aviso aos postos de combustíveis;não;;não;;não;;sim;não;sim
398;3228;Pinhalzinho;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;14423;7104;545.74;517.29;0.0;3668.0;2872.0;2034050.39;614388.96;;;100.0;88.74;61.51;28.07;55.22;43.71;0.0;0.34;104.61;104.61;0.17;104.08;0.05213105141642549;0.049831963651206346;0.035969546478091474;0.35842502575135604;3538204;possui registro;100,00;100,00;100,00;sim;Lei 1244 DE 01/12/2010;parcialmente;não;;não;;não;;não;;sim;não;não
399;3236;Piquerobi;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3679;2776;159.38;186.0;0.0;1240.0;1155.0;766165.68;102309.53;;;100.0;98.27;81.18;3.98;77.49;74.15;0.0;0.0;100.0;100.0;0.0;100.0;-0.16702221106788806;0.0475930504496844;0.06501748194263296;-73.31295376727998;3538303;possui registro;100,00;;;sim;Outro Contrato Programa com a SABESP;não;não;;não;;não;;não;;não;sim;sim
400;3244;Piquete;SP;2015;35385011;CAB Piquete;CAB;Local;Água e Esgoto;Empresa privada;14123;13227;1787.06;890.75;0.0;5154.0;3824.0;2003285.58;199279.25;0.0;0.0;100.0;78.0;0.0;56.45;93.66;73.05;0.0;0.0;100.0;100.0;0.0;100.0;0.5015556276789811;0.20687330064355283;0.17197149777298726;-0.033598002131784786;3538501;possui registro;100,00;76,00;2,00;sim;Lei LEI ORDINÁRIA Nº 2004, REVISADO EM 2014, APROVADO EM 27/10/2014.;sim, para todos os órgãos e entidades;sim;CONSCIENTIZAÇÃO DO USO E ECONOMIA DE ÁGUA, MONITORAMENTO DAS CAPTAÇÕES REALIZADO PELA CAB.;sim;PROGRAMAS EDUCACIONAIS, USO RACIONAL, CASO EMERGENCIAL ABASTECIMENTO CAMINHÃO PIPA.;sim;RESERVATÓRIOS, USO RACIONAL, CASO EMERGENCIAL ABASTECIMENTO CAMINHÃO PIPA.;sim;PROGRAMAS EDUCACIONAIS, USO RACIONAL, CASO EMERGENCIAL ABASTECIMENTO CAMINHÃO PIPA.;sim;não;sim
401;3252;Piracaia;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;26688;26688;1511.21;1264.76;0.0;8438.0;6132.0;4736525.53;1002447.96;;;65.88;46.8;55.4;30.37;65.88;46.8;0.0;1.5;103.49;103.49;0.94;103.49;0.1630812395365303;0.051647781174238426;0.02421760307825943;0.24230247561349968;3538600;possui registro;100,00;92,00;100,00;sim;Lei 2778 de 11/12/2014;parcialmente;sim;Campanhas de uso racional, incentivo a redução de consumo;não;;não;;sim;Utilização de caminhão tanque para atendimento prioritário e perfuração de poços em casos extremos;sim;não;sim
402;3260;Piracicaba;SP;2015;35387011;Serviço Municipal de Água e Esgoto;SEMAE;Local;Água e Esgoto;Autarquia;391449;383044;58630.37;28911.15;0.0;144076.0;138538.0;139550460.04;51682223.68;0.0;0.0;100.0;100.0;100.0;54.43;99.97;99.95;0.06;0.29;183.97;159.47;0.45;275.22;0.50689122378044;0.9897210301352918;0.9833456874036351;-0.08057708817479463;3538709;possui registro;99,97;99,95;100,00;sim;Lei 14206 de 01/08/2011;parcialmente;sim;Plano de atendimento em situação de emergência com revezamento de regiões;sim;Abastecimento por caminhões pipa;sim;Abastecimento por caminhões pipa;sim;Há um plano de revezamento noabastecimento de água por região;sim;sim;sim
403;3268;Piraju;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;29664;26673;2535.07;1890.19;0.0;11913.0;11503.0;8461064.2;665725.74;;;100.0;97.9;77.28;37.17;90.22;88.03;0.0;0.92;106.01;105.23;0.19;103.1;0.25438350814770405;0.12530570607292027;0.11637522558145158;-0.14964347392241056;3538808;possui registro;100,00;99,00;95,00;não;;sim, para todos os órgãos e entidades;sim;vistoria e fiscalização em areas de risco e limpeza em areas de risco para evitar incendios;sim;CONTRATO DE CONCESSÃO COM A SABESP QUE POSSUI VEICULO APROPRIADO PARA O ABASTECIMENTO DE AGUA;sim;CONTRATO DE CONCESSÃO COM A SABESP QUE POSSUI VEICULO APROPRIADO PARA O ABASTECIMENTO DE AGUA;sim;CONTRATO DE CONCESSÃO COM A SABESP QUE POSSUI VEICULO APROPRIADO PARA O ABASTECIMENTO DE AGUA;sim;não;sim
404;3276;Pirajuí;SP;2015;35389011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;24546;20002;2422.6;1469.0;0.0;8240.0;7416.0;3274270.01;0.0;26546.93;0.0;99.99;97.24;31.48;27.17;97.78;79.24;5.21;0.0;100.0;100.0;2.43;100.0;0.39362668207710727;;;;3538907;possui registro;99,12;95,19;55,00;não;Lei 2459 17/02/2016;não;não;;não;;não;;não;;não;sim;sim
405;3283;Pirangi;SP;2015;35390011;Prefeitura Municipal de Pirangi;PMP;Local;Água e Esgoto;Administração pública direta;11220;10063;830.0;690.0;0.0;3718.0;3686.0;1422000.0;;0.0;0.0;100.0;100.0;72.46;16.87;100.0;100.0;0.18;0.0;154.93;154.93;0.0;109.5;0.1686746987951807;;;-0.0;3539004;possui registro;100,00;100,00;100,00;sim;Lei Decreto-Lei 32955, de 07/02/1991, que Regulamenta a Lei nº 6.134 de 02 de Junho de 1988;sim, para todos os órgãos e entidades;sim;Brigada e capacitação;sim;Perfuração de poços e abastecimento por caminhão pipa;sim;Perfuração de poços e abastecimento por caminhão pipa;sim;Distribuição pela prefeitura em caminhão pipa;sim;não;sim
406;3291;Pirapora do Bom Jesus;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;17646;17646;1644.61;818.93;0.0;5635.0;3083.0;3057684.97;907052.08;;;82.72;48.01;21.92;59.54;82.72;48.01;3.38;1.29;99.68;99.68;4.18;99.68;0.5020521582624452;0.10764610832353359;0.042448488012920664;-0.05273131656327312;3539103;possui registro;81,60;47,17;50,00;não;;parcialmente;não;;sim;caminhão pipa da prefeitura para abastecimento emergencial;sim;caminhão pipa da prefeitura;sim;caminhão puipa da prefeitura e acionamento emergencial da sabesp;não;não;não
407;3299;Pirapozinho;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;26594;25267;1748.49;1649.35;0.0;10730.0;10001.0;7592550.77;861327.68;;;100.0;95.18;79.52;18.07;95.33;90.43;0.0;0.0;100.16;100.0;0.16;100.0;0.05670035287591013;0.33935017574576637;0.1910755565532515;0.14079622340677214;3539202;possui registro;100,00;98,00;100,00;sim;Decreto 3909 de 13/10/2010;não;não;;não;;não;;não;;sim;não;sim
408;3307;Pirassununga;SP;2015;35393011;Serviço de Água e Esgoto de Pirassununga;SAEP;Local;Água e Esgoto;Autarquia;74587;68345;8372.0;5999.0;0.0;28203.0;28145.0;19672511.0;271510.0;0.0;0.0;100.0;100.0;79.99;45.42;91.63;91.63;0.0;0.0;100.0;250.0;0.0;100.0;0.2834448160535117;0.018665096813131377;0.23619080505610066;-0.13351161094109731;3539301;possui registro;100,00;99,00;99,00;sim;Decreto 6313 de 22/12/2015;parcialmente;não;;sim;Uso de Caminhão Pipa para abastecimento;sim;Caminhão Pipa para Abastecimento;sim;Caminhão Pipa para abastecimento;sim;não;sim
409;3315;Piratininga;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;13093;11228;812.96;765.59;0.0;4622.0;4162.0;3402655.46;343574.69;;;100.0;90.57;75.85;19.1;85.79;77.67;0.0;0.0;100.22;100.22;0.0;100.22;0.05826854949813032;0.12762452000409105;0.07067586230067709;-0.01989586669017585;3539400;possui registro;100,00;95,00;100,00;sim;Lei 2219 de 17/04/2015 - Plano de Gerenciamento Intregrado de Residuos Sólidos;parcialmente;sim;Informação e programas de racionamento para a população;não;;não;;sim;Informação, identificação de pontos criticos e ações de adequação;sim;não;sim
410;3323;Pitangueiras;SP;2015;35395011;Prefeitura Municipal de Pitangueiras;PMP;Local;Água e Esgoto;Administração pública direta;38211;36740;6631.32;4702.88;0.0;13187.0;13363.0;4927279.41;;0.0;0.0;100.0;100.0;0.0;29.08;100.0;100.0;0.55;0.0;145.45;153.85;0.0;100.0;0.2908078632911697;;1.0;-0.0;3539509;possui registro;100,00;100,00;10,00;sim;Lei 3.320 de 23 de dezembro de 2015;parcialmente;sim;Uso de caminhão pipa;sim;Uso de caminhão pipa;sim;Uso de caminhão pipa;sim;Em caso de escassez, as ações são o uso de caminhões pipas para o abastecimento dos setores afetados;sim;não;sim
411;3331;Planalto;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4941;4169;281.44;297.31;0.0;1885.0;1790.0;1295545.35;68430.48;;;100.0;99.23;82.68;7.71;85.04;83.73;0.0;0.0;100.0;100.0;0.0;100.0;-0.05638857305287104;0.2998285797144056;0.29565191734134855;-1.9500389340434234;3539608;possui registro;100,00;100,00;100,00;sim;Lei 048/2014;parcialmente;não;;não;;não;;não;;sim;não;sim
412;3339;Platina;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3434;2704;193.66;173.72;0.0;1139.0;1119.0;716489.44;53977.4;;;98.59;98.15;85.2;22.5;77.64;77.29;0.0;0.83;100.0;100.0;0.0;100.0;0.10296395745120313;0.04927146265928821;0.049162214767260286;-8.711324507728193;3539707;possui registro;100,00;100,00;100,00;sim;Lei SERÁ UMA LEI, CONTENDO 7 PRODUTOS E ESTÁ EM FASE DE ELABORAÇÃO.;sim, para todos os órgãos e entidades;sim;DECRETOS DE EMERGÊNCIA;não;;não;;não;;sim;não;sim
413;3347;Poá;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;113793;111995;0.0;5771.23;5119.06;35913.0;33487.0;34157269.13;5640143.29;;;100.0;100.0;84.07;4.89;100.0;98.56;0.0;0.0;129.33;129.33;0.77;129.33;-0.1274003430317283;1.0;0.6245884751876853;1.5580186038581747;3539806;possui registro;98,00;98,00;93,00;sim;Lei 3601/2013;parcialmente;não;;não;;não;;não;;sim;não;sim
414;3355;Poloni;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5833;5192;354.52;352.16;0.0;2214.0;2174.0;1598435.81;46771.14;;;100.0;99.29;83.76;14.21;89.01;88.38;0.0;0.0;102.5;102.5;0.0;102.5;0.006656888186844068;0.3970346184212288;0.3810905128187537;0.6445318184865636;3539905;possui registro;100,00;3,00;97,00;sim;Lei convenio de coperação;parcialmente;não;;sim;bebedouro proprio com filtro;sim;controle padronizado de amostragem de agua semanalmente/ sabesp;sim;controlado pela saneadora de agua que serve o municipio;sim;sim;sim
415;3363;Pompéia;SP;2015;35400011;Serviço Autônomo de Água e Esgoto de Pompéia/Sp;SAAE;Local;Água e Esgoto;Autarquia;21375;19887;1910.0;1400.0;0.0;7914.0;7914.0;4617.0;377806.0;;0.0;100.0;100.0;63.5;26.7;99.99;100.0;0.37;0.0;106.94;106.94;0.0;86.31;0.2670157068062827;;;;3540002;possui registro;99,92;97,81;98,00;não;;sim, para todos os órgãos e entidades;não;;sim;Reservação;sim;Reservação;não;;sim;não;sim
416;3368;Pongaí;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3508;2948;228.55;229.29;0.0;1411.0;1390.0;997266.81;38395.63;;;100.0;100.0;84.53;14.84;88.83;88.91;0.0;0.0;100.0;100.0;0.0;100.0;-0.0032378035440820963;0.08743626592121578;0.08448679923457302;1.0894728757640693;3540101;possui registro;100,00;99,00;99,00;não;;parcialmente;sim;A Sabesp disponibiliza os instrumentos necessários para atendimento dessas situações;sim;A Sabesp disponibiliza os instrumentos necessários para atendimento dessas situações;sim;A Sabesp disponibiliza os instrumentos necessários para atendimento dessas situações;sim;A Sabesp disponibiliza os instrumentos necessários para atendimento dessas situações;sim;não;sim
417;3376;Pontal;SP;2015;35402011;Prefeitura Municipal de Pontal;DAE;Local;Água e Esgoto;Administração pública direta;45978;45119;3395.65;3054.01;0.0;11818.0;10652.0;3191919.65;;5858.99;0.0;100.0;100.0;0.0;0.0;98.13;98.13;20.78;0.09;187.32;190.78;7.3;49.82;0.10061107593538787;0.44007082072945314;0.5120336552841872;-2.7305754433696445;3540200;possui registro;100,00;100,00;;sim;Outro O plano está concluído, porém falta realização de audiência pública e lei municipal.;não;não;;sim;Nas tarifas de agua e esgoto é impresso;não;;não;;não;não;sim
418;3384;Pontalinda;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4433;3679;211.19;212.31;0.0;1411.0;1364.0;924113.96;38280.14;;;95.38;94.21;83.84;15.39;79.16;78.19;0.0;0.0;100.0;100.0;0.0;100.0;-0.005303281405369509;0.04865981996345432;0.04994149327555898;2.800661920757408;3540259;possui registro;100,00;100,00;100,00;sim;Lei 558/2007;sim, para todos os órgãos e entidades;não;;não;;não;;não;;sim;sim;sim
