;index;municipio;Estado;ano;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de serviço;Natureza jurídica;POP_TOT;POP_URB;AG006;AG011;AG018;AG021;ES009;FN006;FN033;FN048;FN058;IN023;IN024;IN046;IN049;IN055;IN056;IN075;IN076;IN079;IN080;IN084;IN085;SNSI4;SNSI1;SNSI2;SNSI5;cod_ibge;TCE01;TCE02;TCE03;TCE04;TCE05;TCE06;TCE13;TCE14;TCE15;TCE16;TCE18;TCE20;TCE21;TCE26
329;2657;Monte Aprazível;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;23579;21472;1723.52;1642.0;0.0;9278.0;8535.0;6275051.15;739701.78;0.0;0.0;100.0;97.55;78.03;15.45;92.9;88.83;0.0;0.0;104.6;104.6;0.12;104.6;0.04729855180096543;0.27354234374121195;0.18831673032529483;0.1558205982525648;3531407;percentual:;100;98;100;sim;;parcialmente;não;;não;não;não;;sim
330;2665;Monte Azul Paulista;SP;2014;35315011;Prefeitura Municipal de Monte Azul Paulista;PMMAP;Local;Água e Esgoto;Administração pública direta;19339;18095;2658.96;1403.57;0.0;6826.0;6745.0;3588603.27;;143089.61;0.0;94.85;93.49;29.75;0.0;100.0;100.0;16.18;0.31;196.17;213.54;3.32;111.42;0.47213572223726574;1.0;1.0;-0.2768623447004208;3531506;percentual:;100;98,08;30;não;;não;sim;MULTAS POR DESPERDÍCIO DE AGUA E PREVISÃO LEGAL DE RACIONAMENTO;não;não;não;;sim
331;2672;Monte Castelo;SP;2014;35316011;Prefeitura Municipal de Monte Castelo;PMMC;Local;Água e Esgoto;Administração pública direta;4187;3309;470.0;470.0;0.0;1560.0;1506.0;252756.93;;31210.0;0.0;100.0;100.0;95.74;0.0;79.65;79.65;1.92;0.0;100.0;100.0;0.0;100.0;0.0;0.08704242120974218;0.11500277219488536;;3531605;percentual:;100;100;100;não;;sim, para todos os órgãos e entidades;sim;CAMPANHAS EDUCATIVAS SOBRE O CONSUMO DA ÁGUA;sim;sim;não;;sim
332;2680;Monteiro Lobato;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4424;1909;172.51;166.55;0.0;982.0;732.0;610786.73;2393366.54;0.0;0.0;100.0;79.99;59.18;19.42;48.17;34.52;3.02;0.25;110.56;110.0;2.78;110.0;0.0345487218132281;0.017664341799986067;0.04142187919978497;0.2330543171994575;3531704;percentual:;99;;83,28;sim;Lei Aguardando aprovação legislativa.;não;sim;Uso regular captação Serrinha, plano de contingência junto a captação auxiliar no rio Buquira.;sim;não;sim;Uso regular captação Serrinha, plano de contingência junto a captação auxiliar no rio Buquira.;não
333;2688;Monte Mor;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;54462;51156;4286.29;3592.51;0.0;21069.0;11767.0;12423094.76;19768595.78;0.0;0.0;100.0;60.64;47.39;27.68;97.62;56.96;5.97;0.71;105.29;105.29;0.16;104.96;0.16186025677217353;0.6652906959979252;0.07702403429096291;0.27735330080847137;3531803;percentual:;85,83;68;68;sim;Lei Lei Complementar 021 - Água e Esgoto;parcialmente;não;;não;não;não;;sim
334;2696;Morro Agudo;SP;2014;35319011;Prefeitura Municipal de Morro Agudo;PMMA;Local;Água e Esgoto;Administração pública direta;31310;30010;4790.5;2375.26;0.0;9618.0;8730.0;1273662.82;;19075.0;;100.0;100.0;0.0;50.42;95.85;95.85;0.0;0.0;102.94;104.29;0.0;100.49;0.5041728420832898;0.7179486092355826;0.31273795093302276;0.01910992320179393;3531902;percentual:;100;;;não;;sim, para todos os órgãos e entidades;sim;Racionamento de água;sim;sim;não;;sim
335;2704;Morungaba;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;12779;10914;864.93;690.03;0.0;4106.0;3920.0;3175284.64;3560850.28;0.0;0.0;99.8;93.88;80.73;32.61;85.23;80.18;3.17;1.98;105.0;105.0;0.0;104.58;0.202212895841282;0.12965528128587842;0.09269665086342507;-0.07454590248956226;3532009;percentual:;100;98;100;não;;sim, para todos os órgãos e entidades;não;;sim;não;não;;sim
336;2712;Motuca;SP;2014;35320511;Prefeitura Municipal de Motuca;PMM;Local;Água e Esgoto;Administração pública direta;4571;3312;271.36;263.49;0.0;1180.0;1180.0;197076.48;;0.0;0.0;100.0;100.0;82.39;2.9;100.0;100.0;0.0;0.0;100.0;100.0;0.0;100.0;0.029002063679245293;1.0;1.0;0.5939711084905657;3532058;percentual:;100;100;100;sim;Lei LEI N. 521 DE 23/09/2011 CELEBRA CONVENIO P/ ELABORAÇÃO DO PLANO MUNICIPAL INTEGRADO DE SANEAMENTO;parcialmente;não;;não;não;não;;sim
337;2720;Murutinga do Sul;SP;2014;35321011;Prefeitura Municipal de Murutinga do Sul;PMMS;Local;Água e Esgoto;Administração pública direta;4395;2701;305.0;300.0;0.0;1482.0;1423.0;337870.89;;30995.0;0.0;100.0;99.96;65.0;1.64;69.4;64.0;0.0;0.0;100.0;100.0;0.0;100.0;0.016393442622950838;0.03967981703830761;0.0407460115347165;-0.0;3532108;percentual:;100;100;100;não;;sim, para todos os órgãos e entidades;sim;FISCALIZAÇÃO NO USO DA ÁGUA;sim;sim;não;;sim
338;2734;Narandiba;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4611;3339;232.91;234.72;0.0;1541.0;1494.0;953223.82;295861.99;0.0;0.0;100.0;100.0;85.93;13.4;75.49;75.23;0.0;0.0;100.0;100.0;0.83;100.0;-0.0077712421106865825;0.16796102602964239;0.17313546822739864;0.13518893851747876;3532207;percentual:;100;100;100;não;;sim, para todos os órgãos e entidades;não;;não;não;não;;sim
339;2741;Natividade da Serra;SP;2014;35323011;Prefeitura Municipal de Natividade da Serra;PMNS;Local;Água e Esgoto;Administração pública direta;6803;2840;1895.0;0.0;0.0;1980.0;1980.0;101080.0;;0.0;0.0;100.0;100.0;84.27;95.22;63.21;63.21;0.25;0.49;101.02;106.46;0.0;100.0;1.0;0.02537178638087784;0.1447214781234975;-0.0;3532306;não possui registro;;100;;não;;não;não;;não;não;não;;não
340;2747;Nazaré Paulista;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;17625;14937;722.0;656.9;0.0;3952.0;1433.0;2001072.43;825107.53;0.0;0.0;43.2;16.01;16.51;23.68;36.61;13.57;0.7;0.53;108.14;107.95;0.88;107.95;0.09016620498614958;0.03984921958348657;0.005014684875875262;-0.23285620358494016;3532405;percentual:;65;37;100;sim;Lei PLANO MUNICIPAL DE SANEAMENTO BÁSICO.;parcialmente;sim;Caminhão Pipa nas Comunidades;sim;sim;sim;Caminhão Pipa.;sim
341;2755;Nhandeara;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;11254;9117;711.87;674.25;0.0;3989.0;3904.0;2754902.72;926298.0;0.0;0.0;100.0;99.75;82.38;16.31;81.01;80.81;0.0;0.0;105.67;105.67;0.0;105.67;0.05284672763285436;0.04396352903670549;0.051172606893819604;-0.10319630188263211;3532603;percentual:;100;98;100;sim;Lei 1912 de 06 de março de 2008;parcialmente;não;;não;não;não;;sim
342;2763;Nipoã;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4753;4223;285.82;292.06;0.0;1719.0;1598.0;1096367.29;171748.65;0.0;0.0;99.5;92.19;79.74;9.71;88.41;81.91;0.95;0.0;100.48;100.48;0.0;100.48;-0.021831922188790154;0.15074419395718858;0.09720615607550183;-0.41732237971032893;3532702;percentual:;100;100;100;não;;não;não;;não;não;não;;não
343;2772;Nova Campina;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;9205;6229;344.47;249.28;0.0;1803.0;1713.0;885618.67;362359.69;0.0;0.0;82.2;80.7;81.99;42.09;55.62;54.61;0.67;0.69;124.17;120.83;0.0;117.5;0.2763375620518478;0.03033081418768096;0.029315753926590457;0.0801218117454175;3532827;percentual:;75;73;0;não;;não;não;;sim;sim;não;;sim
344;2780;Nova Canaã Paulista;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2059;857;101.78;106.43;0.0;659.0;465.0;390348.61;232350.85;0.0;0.0;100.0;100.0;63.45;9.06;60.51;46.82;0.0;0.0;100.83;100.83;0.0;100.0;-0.0456867753979171;0.03152612197885829;0.01492077124644369;-1.7356687329176839;3532843;percentual:;100;74,4;74,4;sim;;parcialmente;não;;não;não;não;;sim
345;2789;Nova Europa;SP;2014;35329011;Prefeitura Municipal de Nova Europa;PMNE;Local;Água e Esgoto;Administração pública direta;10276;9530;3000.0;1800.0;0.0;3100.0;3100.0;843442.36;;357836.53;380000.0;96.54;96.54;84.21;36.67;99.26;99.26;6.0;0.0;102.56;105.0;6.11;105.88;0.4;0.812274959083471;0.812274959083471;-0.0;3532900;percentual:;100;100;100;não;;não;não;;não;não;não;;não
346;2795;Nova Granada;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;20534;19030;1417.19;1319.17;0.0;7735.0;7292.0;5153167.04;1050650.81;0.0;0.0;100.0;99.97;79.8;17.15;94.85;92.65;0.0;0.0;102.08;102.08;0.0;102.08;0.06916503785660355;0.2820601778843115;0.2208812806363645;-0.649391159228568;3533007;percentual:;99,7;98;98;sim;Outro PLANO MUNICIPAL DE RESIDUOS SOLIDOS;parcialmente;não;;não;não;não;;sim
347;2803;Nova Guataporanga;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2279;1979;140.51;141.34;0.0;968.0;900.0;524205.22;45234.81;0.0;0.0;100.0;100.0;83.15;14.06;90.17;88.9;0.0;0.0;100.0;100.0;0.83;100.0;-0.00590705287879878;0.1725114312498806;0.12463636045003677;0.5007611535515901;3533106;percentual:;100;100;100;não;;parcialmente;não;;não;não;não;;sim
348;2810;Nova Independência;SP;2014;35332011;Prefeitura Municipal de Nova Independência;PMNI;Local;Água e Esgoto;Administração pública direta;3507;2796;380.0;380.0;0.0;1255.0;1240.0;120539.21;;5744.07;45622.33;100.0;100.0;87.11;0.0;79.73;79.73;0.0;0.0;99.66;99.66;0.0;106.77;0.0;0.14703426770386266;0.22208569969514555;;3533205;percentual:;100;100;100;não;;sim, para todos os órgãos e entidades;não;;não;não;não;;sim
349;2816;Novais;SP;2014;35332511;Prefeitura Municipal de Novais;PMN;Local;Água e Esgoto;Administração pública direta;5202;4736;549.0;450.0;0.0;1200.0;1200.0;35035.88;;0.0;15333.96;100.0;100.0;77.78;18.03;91.04;91.04;0.67;0.0;100.0;100.0;0.57;100.0;0.180327868852459;0.3368857312018948;0.3368857312018948;-0.0;3533254;percentual:;100;100;100;não;;não;não;;não;não;não;;sim
350;2824;Nova Luzitânia;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3787;3397;204.47;212.16;0.0;1261.0;1233.0;842406.66;68011.38;0.0;0.0;98.91;95.0;82.06;8.34;88.72;85.21;0.0;0.0;100.0;100.0;0.0;100.0;-0.03760942925612554;0.09074126160218869;0.07358884897056789;-0.3488816334240106;3533304;percentual:;100;100;100;não;;parcialmente;não;;sim;sim;não;;sim
351;2832;Nova Odessa;SP;2014;35334011;Cia de Desenvolvimento de Nova Odessa;CODEN;Local;Água e Esgoto;Sociedade de economia mista com administração pública;56008;55095;4819.0;3400.11;0.0;21084.0;20228.0;17854467.85;2566743.05;757868.93;0.0;100.0;100.0;72.16;29.44;100.0;100.0;0.0;0.83;147.69;147.69;0.0;147.69;0.2944366051047935;1.0;1.0;0.3272163108884597;3533403;percentual:;100;98;100;sim;Lei 2730/2013;parcialmente;sim;Racionamento periódico e outras ações em estudo e implantação;não;não;sim;Racionamento periódico;sim
352;2840;Novo Horizonte;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;39191;36465;2937.81;2851.19;0.0;15747.0;15448.0;12352892.21;1222850.35;0.0;0.0;100.0;100.0;82.18;12.04;94.33;94.0;0.0;0.0;103.72;103.72;0.0;103.72;0.02948454801365641;0.42162567217792146;0.4109811896288759;0.3426008921641777;3533502;percentual:;100;100;100;não;;parcialmente;sim;Poços Artesianos no Aquífero Guarani;sim;sim;sim;A SABESP dispõe de 2 poços Artesianos no Aquífero Guarani com vazão suficiente para uma emergência.;sim
353;2848;Nuporanga;SP;2014;35336011;Prefeitura Municipal de Nuporanga;PMN;Local;Água e Esgoto;Administração pública direta;7210;6542;638.0;412.0;0.0;2677.0;2675.0;912751.4;;273225.14;77407.44;100.0;100.0;97.09;35.42;90.74;90.74;0.0;0.0;251.85;212.96;0.0;197.1;0.35423197492163006;0.24364087051559538;0.23956549581969;-0.0;3533601;percentual:;100;100;100;não;;parcialmente;sim;Racionamento de água;não;não;não;;sim
354;2855;Ocauçu;SP;2014;35337011;Prefeitura Municipal de Ocauçu;PMO;Local;Água e Esgoto;Administração pública direta;4299;3433;550.0;275.0;0.0;1383.0;1283.0;421879.78;;59017.05;0.0;96.82;96.82;90.91;50.0;77.32;77.32;0.0;0.0;100.0;100.0;0.0;100.0;0.5;0.037944322644521;0.08061800947867294;-0.0;3533700;percentual:;100;97,99;;não;;parcialmente;não;;não;não;não;;sim
355;2863;Óleo;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2652;1749;180.08;170.95;0.0;1085.0;857.0;627991.63;1891876.99;0.0;0.0;100.0;95.08;14.13;20.98;73.98;62.71;1.15;0.0;121.11;120.28;0.72;116.11;0.050699689027099204;0.06378605599435985;0.04318371394371114;0.2752570349432995;3533809;percentual:;100;83,2;15,7;sim;Lei Lei 1565;parcialmente;não;;não;não;não;;não
356;2871;Olímpia;SP;2014;35339011;Superintendência de Água e Esgoto e Meio Ambiente de Olímpia;DAEMO;Local;Água e Esgoto;Autarquia;53010;50064;5236.0;4256.75;0.0;21340.0;21290.0;12489859.98;936948.6;0.0;0.0;100.0;100.0;24.0;25.19;94.44;94.44;0.0;0.0;100.0;119.11;0.0;100.0;0.1870225362872422;0.5393499066900377;0.5399326621520841;0.2171354683947157;3533908;percentual:;100;100;30;sim;Lei 3528/2011;parcialmente;sim;"Campanhas de uso racional da água e treinamento ""Corta Fogo""";sim;não;sim;Abastecimento superficial e subterrâneo e caminhão pipa de água potável;sim
357;2879;Onda Verde;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4169;3266;256.88;235.63;0.0;1324.0;1295.0;917869.54;531944.52;0.0;0.0;100.0;100.0;81.3;17.79;84.29;83.69;1.64;0.0;101.67;101.67;0.0;101.67;0.08272345063843045;0.05368765383233017;0.05610051481891958;-1.4867233998490508;3534005;percentual:;100;100;100;sim;Outro Plano Municipal.;sim, para todos os órgãos e entidades;não;;não;não;não;;sim
358;2887;Oriente;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6394;5972;420.17;369.24;0.0;2410.0;2376.0;1420753.97;210222.51;0.0;0.0;99.0;97.51;83.48;24.43;92.46;91.07;0.0;0.0;100.0;100.0;0.0;100.0;0.1212128424209249;0.1863102887771413;0.14964481164496785;-0.30611370240047425;3534104;percentual:;100;100;100;não;;parcialmente;sim;kit estiagem;não;não;não;;sim
359;2895;Orindiúva;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6370;5863;379.86;366.79;0.0;2120.0;2101.0;1542181.15;180574.45;0.0;0.0;99.74;96.08;81.31;13.86;91.81;88.43;6.61;0.83;100.83;100.83;2.48;100.83;0.03440741325751595;0.2644713944152898;0.19831401885309635;-0.2276085097674503;3534203;percentual:;100;100;100;sim;Lei 1203/2013;não;sim;Adequação plano deslocamento de frota de tanque/comunicar autoridades/população/implantação rodizio;sim;sim;sim;Adequação plano deslocamento de frota de tanque/comunicar autoridades/população/implantação rodizio;não
360;2903;Orlândia;SP;2014;35343011;Prefeitura Municipal de Orlândia;PMO;Local;Água e Esgoto;Administração pública direta;42354;41263;9000.0;3350.0;0.0;13550.0;13550.0;8475009.45;;705836.18;0.0;100.0;100.0;99.89;60.61;100.0;100.0;0.0;0.39;106.68;105.96;0.0;100.0;0.6277777777777778;1.0;1.0;-0.0010510510510510444;3534302;percentual:;100;100;100;sim;Lei Lei 4.010/14;parcialmente;sim;Promulgado decreto prevendo a imposição de multa na hipótese de desperdício de água.;sim;sim;sim;Utilização de caminhões pipa para atendimento de regiões com problemas de fornecimento de água.;sim
361;2911;Osasco;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;693271;693271;0.0;44922.95;78609.27;191620.0;135370.0;195236517.61;66623454.81;0.0;0.0;100.0;78.35;20.06;45.03;100.0;78.35;0.27;0.4;100.54;100.0;1.08;100.0;0.4285285946555668;1.0;0.1114964235339114;0.14876026072622425;3534401;não possui registro;;;;sim;Decreto 9758/07;sim, para todos os órgãos e entidades;não;;não;não;não;;sim
362;2919;Oscar Bressane;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2614;2163;161.04;157.48;0.0;964.0;924.0;631832.14;12061.61;0.0;0.0;99.82;95.01;82.87;14.79;82.59;78.62;1.67;0.0;100.0;100.0;0.83;100.0;0.022106308991554857;0.05135111150803231;0.030855451901680136;0.8563683958248456;3534500;percentual:;100;99,78;100;não;;não;não;;sim;não;não;;sim
363;2927;Osvaldo Cruz;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;32353;29072;2313.4;2060.71;0.0;12611.0;12099.0;8468588.62;1048770.59;0.0;0.0;100.0;99.26;82.15;22.05;89.86;89.19;0.62;0.15;100.0;100.0;0.0;100.0;0.1092288406674159;0.13495006171509086;0.1294212393618179;-0.2511121576834909;3534609;percentual:;100;99;99;sim;Lei Lei 2754   de 29/12/2009;parcialmente;sim;Captação de água superficial 90,00% e Poço Artesiano 10,00%;sim;sim;não;;sim
364;2935;Ourinhos;SP;2014;35347011;Superintendência de Água e Esgoto de Ourinhos;SAE;Local;Água e Esgoto;Autarquia;109489;106661;17197.58;7359.54;0.0;38509.0;38083.0;25352032.44;2923801.23;0.0;0.0;100.0;98.3;68.0;59.0;97.42;95.76;0.17;2.29;109.57;100.0;0.26;100.0;0.5720595572167713;0.4465922887042548;0.3390541763649538;0.02643708219942876;3534708;percentual:;100;98;78;não;;parcialmente;não;;sim;sim;sim;Caminhões Pipa para distribuição de água;sim
365;2943;Ouroeste;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;9392;8432;689.98;693.72;0.0;4122.0;3872.0;2794273.36;401981.27;0.0;0.0;100.0;100.0;81.69;12.12;97.43;97.43;0.0;0.0;109.03;109.03;0.0;108.68;-0.0054204469694774104;0.6808915182861259;0.6727852176194807;0.8259505420411288;3534757;percentual:;100;100;100;sim;Lei 11.445/07;parcialmente;não;;não;não;não;;sim
366;2950;Ouro Verde;SP;2014;35348011;Prefeitura Municipal de Ouro Verde;PMOV;Local;Água e Esgoto;Administração pública direta;8274;7612;880.0;680.0;0.0;2976.0;2976.0;375026.96;;0.0;0.0;94.27;94.27;88.24;22.73;86.73;86.73;0.0;0.0;135.91;135.62;0.0;135.62;0.2272727272727273;0.09894355254925963;0.09894355254925963;0.03409090909090922;3534807;percentual:;100;100;100;não;;não;não;;sim;sim;não;;sim
367;2956;Pacaembu;SP;2014;35349011;Prefeitura Municipal de Pacaembu;PMP;Local;Água e Esgoto;Administração pública direta;13896;10239;730.0;679.35;0.0;4600.0;3491.0;909328.39;;0.0;0.0;100.0;83.6;87.58;6.94;73.68;61.6;1.39;0.0;100.0;100.0;1.26;100.0;0.06938356164383563;0.2031796994575368;0.1271454392974158;-0.004616152968037216;3534906;percentual:;100;94;90;não;;sim, para todos os órgãos e entidades;não;;não;não;não;;sim
368;2964;Palestina;SP;2014;35350011;Empresa de Saneamento de Palestina;ESAP;Local;Água e Esgoto;Empresa privada;12070;10035;857.6;749.3;0.0;4231.0;3481.0;2753720.97;1491426.49;0.0;0.0;99.62;82.4;74.1;22.61;82.83;68.51;0.57;0.0;244.27;130.73;0.0;147.22;0.12628264925373145;0.08929937639189843;0.04363392739983417;-0.20143613986316475;3535002;percentual:;90;90;80;não;;parcialmente;não;;não;não;não;;não
369;2972;Palmares Paulista;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;12132;11782;598.34;585.09;0.0;3406.0;3408.0;2075370.1;204602.72;0.0;0.0;93.4;90.0;83.27;11.85;90.7;87.41;0.0;0.0;100.0;100.0;0.0;100.0;0.022144600060166497;0.162976899538625;0.10729859472523146;0.5735557051791661;3535101;percentual:;100;99;100;sim;Lei 11445;parcialmente;não;;sim;sim;não;;sim
