;index;municipio;Estado;ano;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de serviço;Natureza jurídica;POP_TOT;POP_URB;AG006;AG011;AG018;AG021;ES009;FN006;FN033;FN048;FN058;IN023;IN024;IN046;IN049;IN055;IN056;IN075;IN076;IN079;IN080;IN084;IN085;SNSI4;SNSI1;SNSI2;SNSI5;cod_ibge;TCE01;TCE02;TCE05;TCE06;TCE07;TCE08;TCE09;TCE11;TCE12;TCE13;TCE14;TCE15;TCE16;TCE17;TCE18;TCE19;TCE20;TCE21;TCE22;TCE23;TCE24;TCE25;TCE26;TCE28;TCE29
313;2467;Marinópolis;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2140;1692;123.03;121.33;0.0;753.0;726.0;667091.61;20263.96;0.0;0.0;100.0;99.59;99.53;12.54;79.39;78.74;0.0;0.0;100.0;100.0;0.0;100.0;0.013817768024059207;0.015114707282246558;0.029699758599879292;-1.4694620047773685;3529104;Sim;100;Sim;LEI MUNICIPAL e convenio SABESP |#| 1570/2006;10;9,9;Não;CONTRATO DE PROGRAMA;30;Parcialmente;Não;;Sim;ANALISE DA ÁGUA POTÁVEL REALIZADA PERIODICAMENTE PELA SABESP E SISAGUA.;Sim;ANALISE DA ÁGUA POTÁVEL REALIZADA PERIODICAMENTE PELA SABESP E SISAGUA.;Sim;CONFORME PLANO MUNICIPAL DE SANEAMENTO BÁSICO, PLANO DE CONTINGÊNCIA  7.1 ANEXO I PAGINA 11 E 12, COMUNICAÇÃO A POPULAÇÃO, ENTIDADES, AUTORIDADES, DESLOCAMENTO DE CAMINHÕES TANQUE, REPARO DAS INSTALAÇÕES DANIFICADAS E TRANSFERÊNCIA DE  ÁGUA ENTRE SETORES DE ABASTECIMENTO.;Não;SABESP;CONTRATO DE PROGRAMA;30;Sim;Não;Sim
314;2475;Martinópolis;SP;2017;35292011;Prefeitura Municipal de Martinópolis;DAEM;Local;Água e Esgoto;Administração pública direta;26123;21940;2400.0;1626.0;0.0;10081.0;9349.0;2359450.54;;0.0;0.0;100.0;100.0;92.68;32.25;100.0;100.0;0.0;0.0;19.94;0.03;0.0;0.54;0.3225;;;0.017766497461929005;3529203;Sim;99;Sim;DECRETO Nº 7.217, DE 21 DE JUNHO DE 2010 |#| O PRESIDENTE DA REPÚBLICA, no uso das atribuições que lhe confere o art. 84, incisos IV e VI, alínea a, da Constituição, e tendo em vista o disposto na Lei no 11.445, de 5 de janeiro de 2007,;8,7;8,7;Sim;;;Sim, para todos os órgãos e entidades;Sim;Palestra para produres rurais explicando sobre a importancia do acero preventivo;Sim;Instalação de torneiras ecologicas, reaproveitamento de água pluvial,;Sim;Análise semanalmente em pontos diferente para observar a qualidade da água;Não;;Sim;;;;Sim;Sim;Sim
315;2483;Matão;SP;2017;35293011;Águas de Matão;AM;Local;Água e Esgoto;Empresa privada;82307;80797;9809.11;5908.98;0.0;31867.0;31617.0;38085681.13;39261726.69;0.0;0.0;100.0;100.0;92.04;36.28;100.0;100.0;0.03;0.0;109.57;109.57;0.0;109.57;0.39760284062468465;1.0;1.0;0.004734784411055485;3529302;Sim;100;Sim;Decreto |#| 4682/2012;10;10;Não;Lei;35;Parcialmente;Sim;"Plano de ação de combate à incêndios `` Matão sem Queimadas´´.
Realização de aceros, treinamento de brigadistas, ativação expressa de toda equipe envolvida ( Bombeiros, Brigadistas, Parceiros( empresas e usinas) e serviços municipais.";Não;;Não;;Não;;Não;Águas de Matão;Lei;30;Sim;Não;Sim
316;2510;Meridiano;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3892;2700;276.11;264.1;0.0;1704.0;1588.0;1536030.94;28359.38;0.0;0.0;100.0;100.0;100.0;17.56;96.89;93.09;0.82;0.0;102.08;102.08;0.0;102.08;0.04349715693020895;0.5189302783690924;0.3061055688210774;0.21832879535298622;3529609;Sim;100;Não;;10;10;Não;Licitação;1;Não;Não;;Não;;Não;;Não;;Não;Os serviços de abastecimento e distribuição de água são executados pela SABESP;Os Serviços são realizados por meio de Lei.;30;Sim;Não;Sim
317;2518;Mesópolis;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;1926;1499;123.98;124.86;0.0;829.0;743.0;649752.31;26422.02;0.0;0.0;100.0;100.0;93.82;16.52;91.69;86.55;0.0;0.0;101.25;101.25;0.0;100.83;-0.007097919019196652;0.14750351443392862;0.09414473415851227;0.8330615706034973;3529658;Sim;100;Não;;10;9,9;Não;CONTRATO DE PROGRAMA;30;Parcialmente;Não;;Não;;Não;;Sim;A EMPRESA RESPONSÁVEL PELA CONCESSÃO OBTÊM SEUS CRONOGRAMAS DE TRABALHOS, O MUNICÍPIO FICA A DISPOSIÇÃO DE DIRETAMENTE OU INDIRETAMENTE COLABORAR.;Não;SABESP;CONTRATO DE PROGRAMA;30;Sim;Não;Sim
318;2526;Miguelópolis;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;21973;20699;1566.35;1346.81;0.0;8137.0;8019.0;6487415.43;376911.3;0.0;0.0;89.74;90.42;97.3;23.95;84.54;85.18;0.21;0.0;103.85;102.56;0.0;103.42;0.14016024515593573;0.07577500571221181;0.0612307351056489;0.28490017782873717;3529708;Sim;96;Não;;9,9;9,8;Não;CONCESSÃO;30;Não;Não;;Não;;Não;;Não;;Não;SABESP;CONCESSÃO;30;Sim;Não;Sim
319;2534;Mineiros do Tietê;SP;2017;35298011;Águas de Mineiros do Tietê;AMT;Local;Água e Esgoto;Empresa privada;12812;12239;944.0;818.7;0.0;4946.0;4849.0;4046670.39;193611.39;0.0;0.0;100.0;100.0;93.56;13.27;95.53;95.53;0.0;0.0;352.62;293.06;0.0;106.33;0.13273305084745757;0.5561616082125874;0.5424563988465905;;3529807;Sim;100;Sim;CONTRATO FEHIDRO |#| 319/2015;9,8;7,7;Não;CONTRATO DE CONCESSÃO;30;Parcialmente;Não;;Não;;Não;;Não;;Não;ÁGUAS DE MINEIROS;CONTRATO DE CONCESSÃO;30;Sim;Sim;Sim
320;2541;Miracatu;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;20288;10430;1026.77;839.65;0.0;5865.0;4417.0;4842650.95;491503.5;0.0;0.0;100.0;89.16;80.11;32.51;56.33;45.83;1.9;4.61;107.75;107.75;0.54;107.75;0.18224139778139214;0.024249662386932765;0.047264569091378376;0.17725467747027804;3529906;Não;;Sim;Lei |#| N° 1.847, DE 20 DE DEZEMBRO DE 2016;5,4;5,4;Não;Contrato de Concessão.;30;Parcialmente;Não;;Não;;Não;;Não;;Não;Companhia de Saneamento Básico do Estado de São Paulo - SABESP;Contrato de Concessão.;30;Sim;Não;Sim
321;2549;Mira Estrela;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3045;2031;186.48;188.6;0.0;1232.0;1203.0;1056495.55;37271.67;0.0;0.0;95.77;94.93;100.0;16.33;63.88;63.32;0.0;0.0;100.0;100.0;0.0;100.0;-0.011368511368511358;0.022452480035991457;0.023813737653332293;0.5063259026221972;3530003;Sim;100;Sim;Lei Municipal |#| 882/2017, de 22/12/2017.;10;7,9;Não;contrato de programa;30;Sim, para todos os órgãos e entidades;Não;;Não;;Não;;Não;;Não;Sabesp;contrato de programa;30;Sim;Não;Sim
322;2557;Mirandópolis;SP;2017;35301011;Prefeitura Municipal de Mirandópolis;PMM;Local;Água e Esgoto;Administração pública direta;29315;26085;8723.0;1925.32;0.0;9965.0;8962.0;3944844.78;;0.0;0.0;99.71;94.5;64.14;77.93;98.77;86.54;4.52;0.57;100.0;100.0;0.0;100.0;0.779282356987275;0.5439259145425961;0.1647787235380195;0.027534004324018316;3530102;Sim;100;Sim;Lei Municipal |#| 2848/2016;7,4;8,1;Não;Lei Complementar 81/2014;15;Parcialmente;Sim;Abastecimentos de Prédios Publicos através de caminhão pipa. Fornecimento de Aguá a população através de poços públicos.;Sim;Através de Caminha Tanque Fornecido pela Autarquia Municipal- SAAEM;Sim;Através de Caminhão Tanque fornecido pela Autarquia Municipal- SAAEM.;Não;;Não;SAAEM-Serviço Autonomo de Agua e Esgoto de Mirandópolis;Lei Complementar 81/2014;15;Sim;Não;Sim
323;2564;Mirante do Paranapanema;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;18130;10676;750.69;715.49;0.0;4918.0;3456.0;3610586.67;265038.36;0.0;0.0;97.93;73.74;87.7;19.36;57.67;43.42;0.39;0.0;100.0;99.81;0.0;100.0;0.04689019435452724;0.006057550983615574;0.004861378151137338;-0.04667762590834583;3530201;Sim;100;Não;;7,1;7;Não;CONTRATO;20;Sim, para todos os órgãos e entidades;Não;;Sim;Reservatorios de agua.;Sim;Reservatorios de agua.;Não;;Não;SABESP;CONTRATO;20;Sim;Não;Sim
324;2572;Mirassol;SP;2017;35303011;Saneamento de Mirassol - Sanessol S.A;SANESSOL;Local;Água e Esgoto;Empresa privada;58760;57275;5287.19;4216.45;0.0;22764.0;22611.0;24988026.75;3248609.87;0.0;0.0;100.0;100.0;86.57;31.56;97.47;97.47;0.07;0.08;302.34;121.58;0.0;135.98;0.20251589218469546;0.4054821899897532;0.43723935007769077;0.13348261019462934;3530300;Sim;98;Não;;8,2;8,3;Não;Licitação;30;Parcialmente;Sim;Plano de contigenciamento e cadastramento junto a Defesa Civil e Curso Operação Corta fogo;Não;;Não;;Não;;Não;sanessol;licitação;30;Sim;Não;Sim
325;2580;Mirassolândia;SP;2017;35304011;Prefeitura Municipal de Mirassolândia;PMM;Local;Água e Esgoto;Administração pública direta;4758;3868;651.0;0.0;0.0;1546.0;1326.0;152079.71;;72850.0;0.0;93.69;70.89;70.2;10.0;76.17;57.63;9.02;0.0;119.79;100.0;0.0;100.0;1.0;0.0;0.0;-0.0;3530409;Sim;99,9;Não;;7,4;7,5;Sim;;;Não;Não;;Não;;Não;;Não;;Sim;;;;Sim;Não;Sim
326;2582;Mococa;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;68994;63643;5087.2;4455.31;0.0;26428.0;26168.0;26215832.43;651736.84;0.0;0.0;100.0;100.0;92.46;24.03;96.0;95.27;0.1;0.0;103.69;103.59;0.0;103.59;0.12421174713005179;0.2868861305990284;0.23585481501767744;0.2476715094655779;3530508;Sim;98;Sim;Contrato de Programa |#| 117/2008;10;8,3;Não;Contrato de Programa 117/2008;30;Parcialmente;Não;;Sim;Deve ser realizado pela SABESP, empresa de fornecimento de água potável para o município.;Sim;Deve ser realizado pela SABESP, empresa de fornecimento de água potável para o município.;Sim;"Deve ser realizado pela SABESP, empresa de fornecimento de água potável para o município.
A empresa deve possuir além do ponto de captação mais dois pontos adicionais emergenciais.";Não;SABESP.;Contrato de programa 117/2008;30;Sim;Não;Sim
327;2590;Mogi das Cruzes;SP;2017;35306011;Serviço Municipal de Águas e Esgotos;SEMAE;Local;Água e Esgoto;Autarquia;433901;399811;21603.33;26757.09;15816.33;135298.0;121190.0;157713550.47;12690407.0;58398092.9;0.0;98.97;94.02;60.87;46.34;99.7;86.64;0.02;0.02;100.46;100.46;0.0;101.71;0.28494566759826256;0.8703501938068097;0.16069592626665735;0.05187918590334653;3530607;Sim;98;Sim;Decreto |#| 13855/13;5,7;5,2;Sim;;;Sim, para todos os órgãos e entidades;Sim;"Adequação da barragem da pedra de afiar; aquisição de reservatórios móveis; criações de áreas macro para rodizio; corte no abastecimento de praças; intensificação do corte de ligação clandestinas; incentivo ao uso de cisternas domésticas; perfuração de poços artesianos nas áreas urbanas.";Sim;Carro pipas;Sim;Carro pipas;Sim;Aquisição de reservatórios móveis, criação de áreas macros para rodízio, incentivo para uso de cisternas domésticas, cadastro de poços artesianos de áreas urbanas.;Sim;;;;Sim;Não;Sim
328;2598;Mogi Guaçu;SP;2017;35307011;Serviço Autônomo Municipal de Água e Esgoto de Mogi Guaçu;SAMAE;Local;Água e Esgoto;Autarquia;149396;141831;18198.99;10689.23;0.0;59490.0;58792.0;41877084.71;2241267.05;0.0;928655.56;100.0;97.0;60.0;47.55;94.94;92.09;0.0;0.0;101.85;101.85;0.0;111.22;0.4126470754695728;0.48053389114990674;0.3687548952422571;-0.09054416059505883;3530706;Sim;100;Sim;Decreto |#| 20186, de 26/11/2012;5,4;5,8;Sim;;;Parcialmente;Sim;"As ações corretivas devem ser executadas pelo prestador do serviço em tempo hábil, de forma a minimizar o impacto no abastecimento da população da área afetada dentro dos passos seguintes:
?	Comunicar à população, hospitais, UBS, quartéis, entre outros, instituições, autoridades e Defesa Civil, através dos serviços de comunicação disponíveis;
?	Contratar obras emergenciais de reparos das instalações atingidas;
?	Disponibilizar caminhões pipa para fornecimento emergencial de água;
?	Comunicar à concessionária de energia elétrica para a disponibilização de gerador de emergência na falta continuada de energia;
?	Formalizar convênio com a concessionária de energia elétrica com intuito de priorização e agilização de reparos.
?	Controlar á água disponível nos reservatórios;
?	Executar rodízio de abastecimento;
?	Comunicar à Polícia no caso de vandalismo e/ou sinistros;
?	Criar projeto de ação em conjunto com os órgãos de gestão de recursos hídricos para o controle do uso de água dos mananciais utilizados para o abastecimento.";Sim;Para as escolas serão disponibilizados caminhões pipas, a cada duas horas para abastecer as caixas d'água.;Sim;Assim como nas escolas, serão disponibilizados caminhões pipas para abastecimento das caixas dágua das UBS (Unidades Básicas de Saúde);Sim;Atualmente, a Autarquia implantou uma adutora de água bruta de aproximadamente 2500 metros em diâmetro de 01 (um) metro, interligando uma barragem (reservatório de água), com o sistema de bombeamento da captação de água bruta, que além da finalidade de abastecimento de toda cidade, atenderá emergencialmente, numa possível escassez de abastecimento do município.;Sim;;;;Sim;Sim;Sim
329;2606;Mogi Mirim;SP;2017;35308011;Serviço Autônomo de Água e Esgotos de Mogi Mirim;SAAE;Local;Água e Esgoto;Autarquia;92365;86428;10255.94;6386.88;0.0;34070.0;32027.0;38932883.03;281705.94;0.0;198573.88;100.0;99.05;87.96;46.88;93.57;92.68;0.0;0.0;100.0;100.0;0.0;100.0;0.37725064694216237;0.18430495773091585;0.14064704166855443;-0.018778940038121545;3530805;Sim;100;Sim;Lei Complementar |#| 286/2014;7;6,6;Não;lei e licitação;30;Sim, para todos os órgãos e entidades;Não;;Não;;Não;;Não;;Não;SAAE - Serviço Autônomo de Água e Esgoto;autarquia;0;Sim;Não;Sim
330;2614;Mombuca;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3470;2853;234.05;212.61;0.0;1276.0;1155.0;1256820.66;2016948.47;0.0;0.0;100.0;100.0;86.49;19.42;91.35;83.49;0.0;0.0;108.33;108.33;0.0;108.33;0.09160435804315314;0.18264791152152898;0.091487956732281;-0.13144167684827202;3530904;Sim;100;Sim;Lei municipal |#| n°1517 de 10 de maio de 2017;7,8;7,7;Não;CONTRATO DE PROGRAMA;30;Sim, para todos os órgãos e entidades;Não;;Não;;Não;;Não;;Não;SABESP;Contrato de programa;30;Não;Não;Sim
331;2622;Monções;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2249;1937;169.35;161.52;0.0;996.0;952.0;897813.57;177128.15;0.0;0.0;100.0;100.0;99.44;16.35;99.29;97.2;0.0;0.0;100.0;100.0;0.0;100.0;0.04623560673162086;0.7635572733990266;0.44512905911740186;0.3177448273114281;3531001;Sim;100;Sim;LEI |#| Nº1274, 06 DE SETEMBRO 2011;10;10;Não;CONVENIO DE COOPERAÇÃO 05/07/2012;30;Sim, para todos os órgãos e entidades;Sim;ATRAVÉS DO PLANO ELABORADO;Sim;RESERVATÓRIO DE ÁGUA TRATADA;Sim;RESERVATÓRIO DE ÁGUA TRATADA;Não;;Não;É REALIZADA PELA SABESP;CONVÊNIO DE COOPERAÇÃO 02/07/2012;30;Sim;Não;Sim
332;2630;Mongaguá;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;54257;54020;7271.09;7043.07;0.0;42623.0;33316.0;38294248.84;7163074.71;0.0;0.0;92.9;77.01;87.43;38.08;92.49;76.68;0.0;1.19;101.97;101.82;1.04;101.52;0.03135980987719866;0.15668019426203034;0.037430781614078264;2.704446809433465;3531100;Não;;Sim;LEI |#| 11445/2007;8;7,8;Não;A SABESP FAZ O SERVIÇO;0;Parcialmente;Não;;Não;;Não;;Não;;Não;SABESP;A SABESP FAZ O SERVIÇO DIRETAMENTE;0;Sim;Não;Sim
333;2638;Monte Alegre do Sul;SP;2017;35312011;Prefeitura Municipal de Monte Alegre do Sul;PMMA;Local;Água e Esgoto;Administração pública direta;7871;4502;598.22;482.4;0.0;2404.0;1942.0;1009085.26;;0.0;0.0;100.0;83.3;0.0;20.07;88.43;47.64;0.0;0.0;130.82;130.82;0.0;100.0;0.19360770285179374;0.27448800063645357;0.02867016339773131;-0.12044785924806131;3531209;Sim;95;Não;;1,2;1,2;Sim;;;Não;Não;;Não;;Não;;Não;;Sim;;;;Não;Não;Sim
334;2646;Monte Alto;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;49979;47730;3748.73;3467.49;0.0;20896.0;20524.0;21262131.73;1148845.87;0.0;0.0;100.0;100.0;100.0;19.83;100.0;98.86;0.0;0.0;108.45;108.45;0.0;108.45;0.07502274103496387;1.0;0.6538226288835068;-0.1334315879948383;3531308;Sim;100;Sim;Lei |#| 397/2015;10;9,9;Não;contrato de programa;30;Sim, para todos os órgãos e entidades;Não;;Não;;Não;;Não;;Não;Sabesp (Companhia de Saneamento Básico do Estado de São Paulo);Contrato de Programa através da LEI Nº 2.449, DE 04 DE OUTUBRO DE 2007.;30;Sim;Sim;Sim
335;2654;Monte Aprazível;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;24393;22213;1735.5;1622.69;0.0;9828.0;9350.0;9017378.5;625031.89;0.0;0.0;100.0;97.53;94.88;18.69;92.21;88.82;0.0;0.0;108.46;102.86;0.0;102.86;0.06500144050705847;0.18060160829157948;0.15263786080151837;0.004209739278975955;3531407;Sim;100;Não;;9,9;9,9;Não;Contrato de concessão;30;Parcialmente;Não;;Não;;Não;;Não;;Não;SABESP;Contrato de concessão;30;Sim;Não;Sim
336;2662;Monte Azul Paulista;SP;2017;35315011;Serviço Autônomo de Água, Esgoto e Meio Ambiente de Monte Azul Paulista;SAEMAP;Local;Água e Esgoto;Autarquia;19234;17997;2629.23;1400.64;0.0;7316.0;7184.0;5102394.21;0.0;13000.0;0.0;97.05;96.15;29.75;48.32;94.74;93.87;21.45;0.77;186.27;184.03;5.89;29.45;0.4672812952841706;0.37719240890655426;0.41514089010358146;0.04342273420429228;3531506;Sim;100;Não;;3,6;3,3;Não;Lei;0;Parcialmente;Não;;Sim;Fornecimento Através de Caminhão Pipa;Sim;Fornecimento através de Caminhão Pipa;Não;;Não;Autarquia SAEMAP;Lei;0;Sim;Não;Sim
337;2669;Monte Castelo;SP;2017;35316011;Prefeitura Municipal de Monte Castelo;PMMC;Local;Água e Esgoto;Administração pública direta;4190;3311;372.79;369.0;0.0;1674.0;1622.0;490535.56;;0.0;0.0;100.0;100.0;79.67;0.0;79.02;79.02;0.0;0.0;100.0;100.0;0.0;100.0;0.010166581721612777;0.07106265473243195;-0.014129452631227602;-0.6944302869354614;3531605;Sim;100;Não;;8,4;8,5;Sim;;;Sim, para todos os órgãos e entidades;Não;;Sim;Reservatórios de Água;Sim;Reservatórios de Água;Não;;Sim;;;;Sim;Não;Sim
338;2677;Monteiro Lobato;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4549;1963;152.8;169.49;0.0;1067.0;810.0;967128.01;209275.17;0.0;0.0;100.0;91.29;78.62;10.26;51.62;39.39;0.47;0.48;117.5;116.94;0.0;116.94;-0.10922774869109952;0.044888949740599024;0.03633947146976678;-7.987642022453707;3531704;Sim;90;Sim;convênio com o Estado |#| CSAN 001/SSE/2009;7,5;7;Não;contrato de programa;30;Parcialmente;Não;;Não;;Não;;Não;;Não;SABESP;contrato de programa;30;Sim;Não;Sim
339;2685;Monte Mor;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;57240;53766;4615.43;3761.95;0.0;23807.0;18527.0;19893414.96;3712368.16;0.0;0.0;100.0;92.68;70.78;31.46;100.0;87.05;0.68;0.1;107.11;107.0;0.2;105.64;0.18491884829799188;1.0;0.40755169284155696;-0.008039248526785083;3531803;Não;;Sim;Lei Complementar |#| 0023/2011;7,1;5,5;Não;Contrato de Concessão.;60;Parcialmente;Não;;Não;;Não;;Não;;Não;SABESP;Contrato de Concessão;60;Sim;Não;Sim
340;2693;Morro Agudo;SP;2017;35319011;Prefeitura Municipal de Morro Agudo;PMMA;Local;Água e Esgoto;Administração pública direta;32220;30882;2763.04;2028.59;0.0;10422.0;10422.0;2939856.98;;0.0;0.0;99.08;99.08;66.73;3.98;94.96;94.96;0.0;0.0;91.2;91.2;0.0;85.19;0.26581229370548387;0.20995578016424477;0.19734529069042459;;3531902;Sim;100;Não;;10;10;Sim;;;Parcialmente;Não;;Não;;Não;;Não;;Sim;;;;Sim;Não;Sim
341;2701;Morungaba;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;13232;11300;829.13;701.69;0.0;4412.0;4244.0;4766090.78;181503.41;0.0;0.0;100.0;98.04;99.08;30.34;86.73;83.73;3.28;0.73;108.73;108.73;0.0;106.35;0.15370327934099592;0.10119142654322963;0.09244248401749666;0.025099287681971467;3532009;Sim;100;Sim;lei |#| 11.445 de 5 de janeiro de 2007Lei Nacional de Saneamento Básico;8,4;9,8;Não;Contrato de programa, número 098/08;30;Parcialmente;Sim;Plano de contingenciamento da que contempla toda Região Metropolitana de Campinas (RMC).;Não;;Não;;Sim;Foi realizada pela SABESP uma rede coletora preventiva, que capta água do Rio Jaguari, quando necessário. Pois normalmente a captação de água para abastecimento da população é feita no Ribeirão dos Mansos, que atravessa o Município.;Não;SABESP;Contrato de programa número 098/08;30;Sim;Não;Sim
