;index;municipio;Estado;ano;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de serviço;Natureza jurídica;POP_TOT;POP_URB;AG006;AG011;AG018;AG021;ES009;FN006;FN033;FN048;FN058;IN023;IN024;IN046;IN049;IN055;IN056;IN075;IN076;IN079;IN080;IN084;IN085;SNSI4;SNSI1;SNSI2;SNSI5;cod_ibge;TCE01;TCE02;TCE03;TCE04;TCE05;TCE06;TCE13;TCE14;TCE15;TCE16;TCE17;TCE18;TCE19;TCE20;TCE21;TCE26;TCE28;TCE29
339;2663;Monte Azul Paulista;SP;2016;35315011;Serviço Autônomo de Água, Esgoto e Meio Ambiente de Monte Azul Paulista;SAEMAP;Local;Água e Esgoto;Autarquia;19268;18028;2546.71;1302.66;0.0;7070.0;6851.0;4166371.88;0.0;529.0;0.0;97.38;95.9;29.75;0.0;97.8;96.31;11.06;0.56;208.83;194.23;3.09;36.15;0.4884929968469123;0.43810239440486637;0.05405645085246553;-0.2728822518189329;3531506;possui registro;100,00;100,00;30,00;Não;;Parcialmente;sim;Envio de Caminhões pipa para suprir necessidades em locais com abastecimento prejudicado;Não;;Não;;sim;Fornecimento de água através de caminhões pipa;Sim;não;sim
340;2670;Monte Castelo;SP;2016;35316011;Prefeitura Municipal de Monte Castelo;PMMC;Local;Água e Esgoto;Administração pública direta;4189;3311;320.0;318.08;0.0;1640.0;1628.0;366017.52;;0.0;0.0;100.0;100.0;80.0;0.0;79.04;79.04;0.0;0.0;100.0;100.0;0.0;100.0;0.006000000000000005;0.0022941105445493993;0.09629139970846477;1.053386911595867;3531605;possui registro;100,00;100,00;100,00;Não;;Não;sim;campanha de orientação no consumo de água para população. distribuição de redutores de água.;Não;;Não;;não;;Sim;não;sim
341;2678;Monteiro Lobato;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4509;1946;159.63;161.57;0.0;1020.0;763.0;741788.11;82472.49;0.0;0.0;100.0;85.97;78.65;18.66;49.57;37.1;0.75;0.0;110.83;110.0;0.25;110.0;-0.012153104053122865;0.02260533690251705;0.015225291219603278;1.3792525078056233;3531704;possui registro;80,00;80,00;100,00;Sim;Outro Plano Municipal;Parcialmente;sim;captação auxiliar a disposição e gerenciamento de pressão;Não;;Não;;sim;apoio de caminhão pipa e captação auxiliar;Sim;não;sim
342;2686;Monte Mor;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;56335;52916;4414.86;3604.98;0.0;22598.0;16631.0;16291236.1;2508329.25;0.0;0.0;100.0;84.21;63.66;31.35;100.0;79.1;0.25;0.08;106.29;106.12;0.0;105.67;0.18344409562251118;1.0;0.462360024674141;-0.2570639174611713;3531803;possui registro;68,00;85,83;68,00;Sim;Lei Lei Complementar nº 0022 - Plano Diretor de Macro Drenagem;Parcialmente;não;;Não;;Não;;não;;Sim;não;sim
343;2694;Morro Agudo;SP;2016;35319011;Prefeitura Municipal de Morro Agudo;PMMA;Local;Água e Esgoto;Administração pública direta;31923;30597;2064.93;2064.93;0.0;10275.0;10286.0;2405568.34;;0.0;14980.0;100.0;100.0;88.2;0.0;95.85;95.85;0.0;0.0;77.72;76.63;0.0;80.19;0.0;0.41760769980906165;0.42782751010489184;1.0;3531902;possui registro;98,65;100,00;98,65;Não;;Não;sim;MULTA PELO USO INDEVIDO DA ÁGUA, RACIONAMENTO, EM FASE DE LICITAÇÃO PLANO DE CONTROLE PERDA DA AGUA;Sim;MULTA PELO USO INDEVIDO DA ÁGUA, RACIONAMENTO, EM FASE DE LICITAÇÃO PLANO DE CONTROLE PERDA DA AGUA;Sim;MULTA PELO USO INDEVIDO DA ÁGUA, RACIONAMENTO, EM FASE DE LICITAÇÃO PLANO DE CONTROLE PERDA DA AGUA;não;;Sim;não;sim
344;2702;Morungaba;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;13085;11175;824.43;694.45;0.0;4336.0;4160.0;4219358.69;245806.69;0.0;0.0;100.0;97.6;98.89;30.44;86.55;83.35;0.0;0.76;103.97;103.97;0.0;103.97;0.1576604441856797;0.142526112731721;0.12063469090050377;0.024586442447750285;3532009;possui registro;98,00;100,00;100,00;Sim;Lei Política Nacional de Resíduos Sólidos;Parcialmente;não;;Não;;Não;;não;;Sim;não;sim
345;2710;Motuca;SP;2016;35320511;Prefeitura Municipal de Motuca;PMM;Local;Água e Esgoto;Administração pública direta;4642;3363;514.8;290.93;0.0;1198.0;1198.0;230707.0;;0.0;0.0;100.0;100.0;54.67;43.49;100.0;100.0;0.0;0.0;100.0;100.0;0.0;100.0;0.4348679098679098;1.0;1.0;-3.783218185930856;3532058;possui registro;100,00;100,00;100,00;Não;;Não;não;;Não;;Não;;não;;Sim;não;sim
346;2718;Murutinga do Sul;SP;2016;35321011;Prefeitura Municipal de Murutinga do Sul;PMMS;Local;Água e Esgoto;Administração pública direta;4434;2725;305.0;300.0;0.0;1517.0;1461.0;350792.67;;27515.0;0.0;100.0;100.0;65.0;1.64;69.91;65.85;0.0;0.0;100.0;100.0;0.0;100.0;0.016393442622950838;0.031160378175446098;0.026968757313362974;-0.0;3532108;possui registro;100,00;100,00;100,00;Sim;Lei 7.216 de 21 de junho de 2010;Parcialmente;sim;Orientações pelo Cadastro na Defesa Civil do Estado;Não;;Não;;não;;Sim;não;sim
347;2725;Nantes;SP;2016;35321511;Prefeitura Municipal de Nantes;PMN;Local;Água e Esgoto;Administração pública direta;3014;2707;200.0;190.0;0.0;848.0;805.0;58071.6;;2500.0;;100.0;100.0;98.5;0.0;89.81;89.81;0.0;0.0;100.0;100.0;0.0;100.0;0.050000000000000044;0.0;0.7018420985675394;;3532157;possui registro;100,00;100,00;100,00;Sim;Lei 537/2016;Não;não;;Não;;Não;;não;;Não;não;sim
348;2732;Narandiba;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4702;3405;230.28;254.01;0.0;1716.0;1660.0;1228845.64;384162.61;0.0;0.0;100.0;100.0;99.93;6.82;89.43;88.64;0.0;0.0;100.0;100.0;0.0;100.0;-0.10304846274101087;0.28790195113103434;0.2902479856435702;-1.170363532821938;3532207;possui registro;98,00;100,00;100,00;Não;;Parcialmente;não;;Sim;Poços Artesianos;Sim;Poço Artesiano;não;;Sim;não;sim
349;2739;Natividade da Serra;SP;2016;35323011;Prefeitura Municipal de Natividade da Serra;PMNS;Local;Água e Esgoto;Administração pública direta;6770;2826;1500.0;0.0;0.0;1995.0;1995.0;91990.16;;0.0;0.0;100.0;100.0;84.21;93.52;100.0;100.0;1.14;0.56;106.55;129.61;5.56;112.5;1.0;;;-0.0;3532306;possui registro;60,00;60,00;40,00;Não;;Sim, para todos os órgãos e entidades;não;;Não;;Não;;não;;Sim;não;sim
350;2745;Nazaré Paulista;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;17959;15220;700.55;638.19;0.0;4247.0;1468.0;2329345.6;651155.02;0.0;0.0;45.91;14.98;25.57;28.15;38.91;12.7;0.71;0.47;147.57;147.22;1.18;147.57;0.089015773320962;0.018545961596869987;0.0012866121421585626;-0.48985253361757286;3532405;possui registro;0,30;0,50;;Sim;Lei Lei Municipal nº 594/03;Não;sim;Utilização de caminhões pipas, em casos de estiagem;Não;;Sim;Parcialmente em torneiras.  Os válvulas de descarga dos banheiros ainda aguardam adequação.;sim;Utilização de caminhões pipas, em casos de estiagem;Não;não;sim
351;2753;Nhandeara;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;11351;9195;677.77;658.75;0.0;4165.0;4049.0;3400010.2;394114.41;0.0;0.0;100.0;99.51;98.32;16.42;81.77;80.61;0.0;0.0;104.0;104.0;0.0;104.0;0.028062617111999644;0.08386322612405644;0.07502730379849737;-0.08218729025870648;3532603;possui registro;100,00;100,00;100,00;Sim;Lei 11.445/07;Sim, para todos os órgãos e entidades;não;;Não;;Não;;não;;Sim;não;sim
352;2761;Nipoã;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4916;4367;288.05;288.88;0.0;1829.0;1691.0;1322415.04;168973.67;0.0;0.0;96.5;90.75;96.82;13.83;85.72;80.61;0.0;0.0;100.42;100.42;0.0;100.42;-0.002881444193716387;0.11347399291271236;0.06655121621536983;0.9137913194811562;3532702;possui registro;97,00;100,00;100,00;Não;;Não;não;;Não;;Não;;não;;Não;sim;sim
353;2770;Nova Campina;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;9406;6365;390.06;253.41;0.0;1933.0;1850.0;1156359.1;121812.83;0.0;0.0;80.47;79.14;95.7;49.93;54.45;53.55;0.0;0.0;115.83;112.5;0.0;112.5;0.3503307183510229;0.05272265923173709;0.06086444295570464;-0.3265124637103312;3532827;possui registro;78,00;81,00;100,00;Não;;Não;não;;Sim;1 reservatório de água nas unidades de ensino;Sim;1 reservatório de agua;não;;Não;não;sim
354;2778;Nova Canaã Paulista;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2005;835;101.7;104.55;0.0;749.0;552.0;443405.25;182474.58;0.0;0.0;100.0;100.0;78.84;12.5;79.55;61.75;0.0;0.0;100.0;100.0;0.0;100.0;-0.028023598820059004;0.2883056600354522;0.17791578250627837;0.4388417313828182;3532843;possui registro;90,00;100,00;100,00;Sim;Outro Plano elaborado pela SABESP;Parcialmente;sim;Abastecimento atraves caminhão pipa e se necessário perfuração poços artesianos.;Sim;Reservação e abastecimento se necessário. atraves de caminhao pipa;Sim;Reservação e abastecimento se necessário.;sim;Abastecimento através de caminhões pipas.;Sim;não;sim
355;2787;Nova Europa;SP;2016;35329011;Prefeitura Municipal de Nova Europa;PMNE;Local;Água e Esgoto;Administração pública direta;10599;9830;3000.0;1850.0;0.0;3460.0;3100.0;387930.0;;37657.02;;94.61;94.61;82.05;35.0;97.18;97.18;6.0;0.0;102.56;105.0;6.11;105.88;0.3833333333333333;0.332439348120579;0.0;0.041666666666666796;3532900;possui registro;100,00;100,00;100,00;Sim;;Não;não;;Não;;Não;;não;;Não;não;não
356;2793;Nova Granada;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;20896;19365;1310.9;1265.77;0.0;7978.0;7599.0;6003808.73;442981.13;0.0;0.0;100.0;97.29;94.59;16.5;92.72;90.16;0.15;0.0;100.62;100.62;0.0;100.62;0.03442672972766814;0.17838396961596692;0.19896660978935396;0.3791408878095877;3533007;possui registro;100,00;100,00;100,00;Sim;Lei 44/2013;Parcialmente;sim;RESERVA;Não;;Não;;não;;Sim;sim;sim
357;2801;Nova Guataporanga;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2296;1993;158.36;135.58;0.0;995.0;929.0;624061.5;28346.37;0.0;0.0;100.0;100.0;100.0;28.93;92.16;90.68;0.0;0.0;100.0;100.0;0.0;100.0;0.1438494569335691;0.11500971120509708;0.13576909870559206;-0.654490402589565;3533106;possui registro;100,00;100,00;100,00;Não;;Sim, para todos os órgãos e entidades;não;;Não;;Não;;não;;Sim;não;sim
358;2814;Novais;SP;2016;35332511;Prefeitura Municipal de Novais;PMN;Local;Água e Esgoto;Administração pública direta;5421;4936;500.0;500.0;0.0;1204.0;1204.0;20412.86;;33638.07;0.0;99.01;99.01;70.0;0.0;90.15;90.15;9.82;1.04;100.0;100.0;2.78;100.0;0.0;0.01497545619907474;0.01497545619907474;1.0;3533254;possui registro;100,00;100,00;100,00;Sim;Lei Plano Municipal de Resíduos Sólidos;Não;não;;Não;;Não;;não;;Não;não;sim
359;2822;Nova Luzitânia;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3899;3498;191.45;196.37;0.0;1278.0;1251.0;914994.65;18763.12;0.0;0.0;90.94;90.19;96.39;12.13;81.59;80.92;0.0;0.0;100.83;100.83;0.0;100.83;-0.025698615826586613;0.03351561049430084;0.032789967534204184;0.5579271196595633;3533304;possui registro;100,00;100,00;100,00;Não;;Parcialmente;sim;Sabesp sempre tem caminhões tanques abastecidos;Não;;Não;;sim;Dois poços de reservas de água da Sabesp;Sim;não;sim
360;2830;Nova Odessa;SP;2016;35334011;Cia de Desenvolvimento de Nova Odessa;CODEN;Local;Água e Esgoto;Sociedade de economia mista com administração pública;57504;56567;5809.0;4123.0;0.0;22550.0;21960.0;22770825.52;3582873.55;304776.77;0.0;100.0;100.0;83.29;29.02;100.0;100.0;0.0;0.0;138.46;138.46;0.0;146.15;0.2902392838698571;1.0;1.0;-0.0008488173243039644;3533403;possui registro;98,00;98,00;100,00;Sim;Lei 2.730/2013;Parcialmente;sim;Racionamento;Sim;Na medida do possível, abastecimento com caminhão pipa.;Sim;Na medida do possível, abastecimento com caminhão pipa.;não;;Sim;não;sim
361;2838;Novo Horizonte;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;39888;37114;2946.59;2827.99;0.0;16448.0;16271.0;14817953.19;772307.67;0.0;0.0;100.0;100.0;97.71;13.97;94.06;93.22;0.0;0.0;103.87;103.87;0.0;103.87;0.04024991600460204;0.23832035738191637;0.2737188885633685;-0.05503344730161373;3533502;possui registro;100,00;100,00;100,00;Sim;Lei 2918/08;Sim, para todos os órgãos e entidades;sim;poços artesianos no aquífero Guarani;Sim;Deslocamento de caminhões tanque, reparo nas instalações e transferência de água entre setores;Sim;Deslocamento de caminhões tanque, reparo nas instalações e transferência de água entre setores;sim;Deslocamento de caminhões tanque, controle de água disponível em reservatórios e implem. de rodízio;Sim;não;sim
362;2846;Nuporanga;SP;2016;35336011;Prefeitura Municipal de Nuporanga;PMN;Local;Água e Esgoto;Administração pública direta;7299;6622;638.0;412.0;0.0;2789.0;2704.0;798083.87;;7940.0;;99.4;99.4;99.51;35.42;99.4;99.4;0.0;0.0;106.48;106.48;0.0;101.45;0.35423197492163006;0.8693289188049548;0.6398668146503895;-0.0;3533601;possui registro;100,00;100,00;100,00;Não;;Não;não;;Não;;Não;;não;;Não;não;sim
363;2853;Ocauçu;SP;2016;35337011;Prefeitura Municipal de Ocauçu;PMO;Local;Água e Esgoto;Administração pública direta;4305;3437;604.0;302.0;0.0;1545.0;1532.0;439282.7;;5371.45;0.0;99.94;99.94;76.16;50.0;79.79;79.79;0.0;0.0;100.0;100.0;0.0;100.0;0.5;0.0645419035686745;0.22707349234031451;-0.0;3533700;possui registro;98,00;100,00;100,00;Não;;Parcialmente;não;;Não;;Não;;não;;Sim;não;sim
364;2861;Óleo;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2605;1718;204.6;166.11;0.0;1124.0;901.0;753245.15;51317.36;0.0;0.0;100.0;99.83;57.46;34.28;80.5;65.83;7.63;0.0;105.56;104.72;3.52;102.5;0.1881231671554251;0.06842910574634478;0.05266602561636987;-0.2340725618724267;3533809;possui registro;74,80;96,60;14,00;Sim;Lei 1565;Parcialmente;não;;Não;;Não;;não;;Não;não;não
365;2869;Olímpia;SP;2016;35339011;Superintendência de Água e Esgoto e Meio Ambiente de Olímpia;DAEMO;Local;Água e Esgoto;Autarquia;53702;50718;5371.0;4259.96;0.0;21840.0;21760.0;17535198.93;2775207.46;0.0;0.0;100.0;100.0;24.0;27.34;94.44;94.44;0.0;0.0;212.99;128.07;0.0;100.59;0.20685905790355608;0.1346081483255226;0.1350362041157158;-0.012008153435505124;3533908;possui registro;100,00;100,00;40,00;Sim;Decreto 3528/2011;Parcialmente;sim;Conscientização ambiental e treinamento;Sim;o minicipio possui varios pocos artesianos e em caso extremo o abastecimento e feito com carro pipa de agua potavemede reuso;Sim;o minicipio possui varios pocos artesianos e em caso extremo o abastecimento e feito com carro pipa de agua potavemede reuso;não;;Sim;sim;sim
366;2877;Onda Verde;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4248;3328;233.5;241.99;0.0;1473.0;1442.0;1188594.79;870795.89;0.0;0.0;100.0;100.0;92.55;10.17;93.39;92.58;0.0;0.0;100.0;100.0;0.0;100.0;-0.03635974304068523;0.3534737605380163;0.31031468756848735;1.692687299040766;3534005;possui registro;100,00;100,00;100,00;Sim;Outro Plano Municipal.;Sim, para todos os órgãos e entidades;não;;Não;;Não;;não;;Sim;não;sim
367;2885;Oriente;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6447;6022;438.23;370.6;0.0;2545.0;2516.0;1711354.59;130770.15;0.0;0.0;100.0;100.0;100.0;29.32;95.13;94.59;0.0;0.0;100.0;100.0;0.0;100.0;0.15432535426602467;0.1971822045288634;0.1865454134726351;0.030803596603276216;3534104;possui registro;96,66;98,39;100,00;Não;;Não;sim;capacitação da Brigada para incêndio em cobertura vegetal, possuímos kit incêndio fornecido pelo est;Não;;Não;;não;;Sim;não;sim
368;2893;Orindiúva;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6614;6087;393.73;358.7;0.0;2208.0;2186.0;1761460.58;2912594.88;0.0;0.0;95.24;94.89;89.2;20.61;87.65;87.33;0.0;0.0;100.0;100.0;0.0;100.0;0.08896959845579466;0.13124455411004413;0.12666977782542616;-0.9224917675800438;3534203;possui registro;100,00;100,00;100,00;Sim;Lei 1203/2013;Não;sim;O MUNICÍPIO PERFUROU POÇO ARTESIANO 15000ML;Sim;SABESP/  Caminhão Pipa de Aguá potável / poço artesiano;Sim;sabesp/ Caminhão pipa com água potavel;sim;TRANSPORTE DE CAMINHÃO PIPA DE ÁGUA POTAVEL;Não;não;não
369;2901;Orlândia;SP;2016;35343011;Prefeitura Municipal de Orlândia;PMO;Local;Água e Esgoto;Administração pública direta;42996;41888;9600.0;3970.0;0.0;14524.0;14150.0;7350841.19;;2121518.8;0.0;99.76;99.76;80.86;58.65;100.0;100.0;0.0;0.29;110.93;79.72;0.0;104.85;0.5864583333333333;1.0;1.0;0.08997844827586202;3534302;possui registro;100,00;100,00;100,00;Sim;Lei 3525;Sim, para todos os órgãos e entidades;não;;Sim;INSTALAÇÃO DE CAIXAS DAGUA;Não;;sim;UTILIZAÇÃO DE CAMINHÃO PIPA;Sim;não;sim
370;2909;Osasco;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;696382;696382;0.0;43236.0;72297.43;200284.0;145083.0;222854628.15;25754900.99;0.0;0.0;100.0;85.28;24.99;44.91;100.0;85.28;0.43;0.15;105.29;105.09;1.06;105.09;0.40197044348602706;1.0;0.18852597450365166;-0.3255174889774086;3534401;possui registro;42,17;100,00;40,00;Sim;Lei 4764/2016;Sim, para todos os órgãos e entidades;não;;Não;;Não;;sim;Caminhão pipa, e racionamento;Sim;não;sim
371;2917;Oscar Bressane;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2615;2164;170.98;148.18;0.0;983.0;947.0;745317.52;62680.07;0.0;0.0;99.77;98.2;100.0;27.25;82.56;81.26;0.0;0.0;100.0;100.0;0.0;100.0;0.13334892969937995;0.02808341572707564;0.03957870172939673;-2.4102998555791944;3534500;possui registro;99,97;100,00;100,00;Não;;Sim, para todos os órgãos e entidades;não;;Não;;Não;;não;;Sim;não;sim
372;2925;Osvaldo Cruz;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;32593;29288;2232.89;2059.67;0.0;13621.0;13151.0;10538572.75;1364869.21;0.0;0.0;100.0;100.0;99.38;22.44;95.1;93.7;0.0;0.93;100.0;100.0;0.31;100.0;0.0775765935626026;0.3727147470479212;0.3560976633356806;0.08046467379598383;3534609;possui registro;99,00;100,00;100,00;Sim;Lei Lei nº 2754 de 29 de dezembro de 2009;Parcialmente;não;;Não;;Não;;não;;Sim;sim;sim
373;2933;Ourinhos;SP;2016;35347011;Superintendência de Água e Esgoto de Ourinhos;SAE;Local;Água e Esgoto;Autarquia;111056;108188;19047.61;6980.52;0.0;39607.0;39210.0;27882627.48;3639649.49;0.0;0.0;100.0;100.0;68.0;64.86;100.0;97.42;0.49;12.0;99.51;100.0;0.1;100.0;0.6335225259231998;1.0;0.47219465966083124;-0.054951900459485684;3534708;possui registro;99,80;100,00;;Não;Lei Lei nº 11445/07;Parcialmente;sim;reservatórios , poços artesianos, caminhão pipa;Sim;reservatórios , poços artesianos, caminhão pipa;Sim;reservatórios , poços artesianos, caminhão pipa;sim;reservatórios , poços artesianos, caminhão pipa;Sim;não;sim
